,date,time_interval,quantity,year,month,day,weekday,week_of_year,quarter,day_of_year,is_month_start,is_month_end,is_quarter_start,is_quarter_end,is_year_start,is_year_end,is_weekend,is_friday,year_month
5507,2023-04-10,11,369.0,2023,4,10,0,15,2,100,0,0,0,0,0,0,0,0,202304
5508,2023-04-10,12,343.0,2023,4,10,0,15,2,100,0,0,0,0,0,0,0,0,202304
5509,2023-04-10,13,298.0,2023,4,10,0,15,2,100,0,0,0,0,0,0,0,0,202304
5510,2023-04-10,14,262.0,2023,4,10,0,15,2,100,0,0,0,0,0,0,0,0,202304
5511,2023-04-10,15,254.0,2023,4,10,0,15,2,100,0,0,0,0,0,0,0,0,202304
5512,2023-04-10,16,225.0,2023,4,10,0,15,2,100,0,0,0,0,0,0,0,0,202304
5513,2023-04-10,17,229.0,2023,4,10,0,15,2,100,0,0,0,0,0,0,0,0,202304
5514,2023-04-10,18,271.0,2023,4,10,0,15,2,100,0,0,0,0,0,0,0,0,202304
5515,2023-04-10,19,276.0,2023,4,10,0,15,2,100,0,0,0,0,0,0,0,0,202304
5516,2023-04-10,20,256.0,2023,4,10,0,15,2,100,0,0,0,0,0,0,0,0,202304
5517,2023-04-10,21,212.0,2023,4,10,0,15,2,100,0,0,0,0,0,0,0,0,202304
5518,2023-04-10,22,114.0,2023,4,10,0,15,2,100,0,0,0,0,0,0,0,0,202304
5519,2023-04-10,23,47.0,2023,4,10,0,15,2,100,0,0,0,0,0,0,0,0,202304
5520,2023-04-10,24,5.0,2023,4,10,0,15,2,100,0,0,0,0,0,0,0,0,202304
5521,2023-04-11,0,9.0,2023,4,11,1,15,2,101,0,0,0,0,0,0,0,0,202304
5522,2023-04-11,1,12.0,2023,4,11,1,15,2,101,0,0,0,0,0,0,0,0,202304
5523,2023-04-11,2,6.0,2023,4,11,1,15,2,101,0,0,0,0,0,0,0,0,202304
5524,2023-04-11,3,3.0,2023,4,11,1,15,2,101,0,0,0,0,0,0,0,0,202304
5525,2023-04-11,4,10.0,2023,4,11,1,15,2,101,0,0,0,0,0,0,0,0,202304
5526,2023-04-11,5,9.0,2023,4,11,1,15,2,101,0,0,0,0,0,0,0,0,202304
5527,2023-04-11,6,43.0,2023,4,11,1,15,2,101,0,0,0,0,0,0,0,0,202304
5528,2023-04-11,7,118.0,2023,4,11,1,15,2,101,0,0,0,0,0,0,0,0,202304
5529,2023-04-11,8,231.0,2023,4,11,1,15,2,101,0,0,0,0,0,0,0,0,202304
5530,2023-04-11,9,340.0,2023,4,11,1,15,2,101,0,0,0,0,0,0,0,0,202304
5531,2023-04-11,10,375.0,2023,4,11,1,15,2,101,0,0,0,0,0,0,0,0,202304
5532,2023-04-11,11,332.0,2023,4,11,1,15,2,101,0,0,0,0,0,0,0,0,202304
5533,2023-04-11,12,335.0,2023,4,11,1,15,2,101,0,0,0,0,0,0,0,0,202304
5534,2023-04-11,13,270.0,2023,4,11,1,15,2,101,0,0,0,0,0,0,0,0,202304
5535,2023-04-11,14,270.0,2023,4,11,1,15,2,101,0,0,0,0,0,0,0,0,202304
5536,2023-04-11,15,216.0,2023,4,11,1,15,2,101,0,0,0,0,0,0,0,0,202304
5537,2023-04-11,16,240.0,2023,4,11,1,15,2,101,0,0,0,0,0,0,0,0,202304
5538,2023-04-11,17,259.0,2023,4,11,1,15,2,101,0,0,0,0,0,0,0,0,202304
5539,2023-04-11,18,289.0,2023,4,11,1,15,2,101,0,0,0,0,0,0,0,0,202304
5540,2023-04-11,19,322.0,2023,4,11,1,15,2,101,0,0,0,0,0,0,0,0,202304
5541,2023-04-11,20,300.0,2023,4,11,1,15,2,101,0,0,0,0,0,0,0,0,202304
5542,2023-04-11,21,232.0,2023,4,11,1,15,2,101,0,0,0,0,0,0,0,0,202304
5543,2023-04-11,22,94.0,2023,4,11,1,15,2,101,0,0,0,0,0,0,0,0,202304
5544,2023-04-11,23,50.0,2023,4,11,1,15,2,101,0,0,0,0,0,0,0,0,202304
5545,2023-04-11,24,6.0,2023,4,11,1,15,2,101,0,0,0,0,0,0,0,0,202304
5546,2023-04-12,0,17.0,2023,4,12,2,15,2,102,0,0,0,0,0,0,0,0,202304
5547,2023-04-12,1,7.0,2023,4,12,2,15,2,102,0,0,0,0,0,0,0,0,202304
5548,2023-04-12,2,4.0,2023,4,12,2,15,2,102,0,0,0,0,0,0,0,0,202304
5549,2023-04-12,3,7.0,2023,4,12,2,15,2,102,0,0,0,0,0,0,0,0,202304
5550,2023-04-12,4,5.0,2023,4,12,2,15,2,102,0,0,0,0,0,0,0,0,202304
5551,2023-04-12,5,16.0,2023,4,12,2,15,2,102,0,0,0,0,0,0,0,0,202304
5552,2023-04-12,6,49.0,2023,4,12,2,15,2,102,0,0,0,0,0,0,0,0,202304
5553,2023-04-12,7,101.0,2023,4,12,2,15,2,102,0,0,0,0,0,0,0,0,202304
5554,2023-04-12,8,252.0,2023,4,12,2,15,2,102,0,0,0,0,0,0,0,0,202304
5555,2023-04-12,9,391.0,2023,4,12,2,15,2,102,0,0,0,0,0,0,0,0,202304
5556,2023-04-12,10,409.0,2023,4,12,2,15,2,102,0,0,0,0,0,0,0,0,202304
5557,2023-04-12,11,397.0,2023,4,12,2,15,2,102,0,0,0,0,0,0,0,0,202304
5558,2023-04-12,12,311.0,2023,4,12,2,15,2,102,0,0,0,0,0,0,0,0,202304
5559,2023-04-12,13,277.0,2023,4,12,2,15,2,102,0,0,0,0,0,0,0,0,202304
5560,2023-04-12,14,253.0,2023,4,12,2,15,2,102,0,0,0,0,0,0,0,0,202304
5561,2023-04-12,15,228.0,2023,4,12,2,15,2,102,0,0,0,0,0,0,0,0,202304
5562,2023-04-12,16,251.0,2023,4,12,2,15,2,102,0,0,0,0,0,0,0,0,202304
5563,2023-04-12,17,234.0,2023,4,12,2,15,2,102,0,0,0,0,0,0,0,0,202304
5564,2023-04-12,18,282.0,2023,4,12,2,15,2,102,0,0,0,0,0,0,0,0,202304
5565,2023-04-12,19,321.0,2023,4,12,2,15,2,102,0,0,0,0,0,0,0,0,202304
5566,2023-04-12,20,323.0,2023,4,12,2,15,2,102,0,0,0,0,0,0,0,0,202304
5567,2023-04-12,21,259.0,2023,4,12,2,15,2,102,0,0,0,0,0,0,0,0,202304
5568,2023-04-12,22,113.0,2023,4,12,2,15,2,102,0,0,0,0,0,0,0,0,202304
5569,2023-04-12,23,47.0,2023,4,12,2,15,2,102,0,0,0,0,0,0,0,0,202304
5570,2023-04-12,24,2.0,2023,4,12,2,15,2,102,0,0,0,0,0,0,0,0,202304
5571,2023-04-13,0,5.0,2023,4,13,3,15,2,103,0,0,0,0,0,0,0,0,202304
5572,2023-04-13,1,14.0,2023,4,13,3,15,2,103,0,0,0,0,0,0,0,0,202304
5573,2023-04-13,2,3.0,2023,4,13,3,15,2,103,0,0,0,0,0,0,0,0,202304
5574,2023-04-13,3,9.0,2023,4,13,3,15,2,103,0,0,0,0,0,0,0,0,202304
5575,2023-04-13,4,10.0,2023,4,13,3,15,2,103,0,0,0,0,0,0,0,0,202304
5576,2023-04-13,5,26.0,2023,4,13,3,15,2,103,0,0,0,0,0,0,0,0,202304
5577,2023-04-13,6,55.0,2023,4,13,3,15,2,103,0,0,0,0,0,0,0,0,202304
5578,2023-04-13,7,128.0,2023,4,13,3,15,2,103,0,0,0,0,0,0,0,0,202304
5579,2023-04-13,8,305.0,2023,4,13,3,15,2,103,0,0,0,0,0,0,0,0,202304
5580,2023-04-13,9,421.0,2023,4,13,3,15,2,103,0,0,0,0,0,0,0,0,202304
5581,2023-04-13,10,277.0,2023,4,13,3,15,2,103,0,0,0,0,0,0,0,0,202304
5582,2023-04-13,11,416.0,2023,4,13,3,15,2,103,0,0,0,0,0,0,0,0,202304
5583,2023-04-13,12,381.0,2023,4,13,3,15,2,103,0,0,0,0,0,0,0,0,202304
5584,2023-04-13,13,325.0,2023,4,13,3,15,2,103,0,0,0,0,0,0,0,0,202304
5585,2023-04-13,14,290.0,2023,4,13,3,15,2,103,0,0,0,0,0,0,0,0,202304
5586,2023-04-13,15,280.0,2023,4,13,3,15,2,103,0,0,0,0,0,0,0,0,202304
5587,2023-04-13,16,257.0,2023,4,13,3,15,2,103,0,0,0,0,0,0,0,0,202304
5588,2023-04-13,17,267.0,2023,4,13,3,15,2,103,0,0,0,0,0,0,0,0,202304
5589,2023-04-13,18,325.0,2023,4,13,3,15,2,103,0,0,0,0,0,0,0,0,202304
5590,2023-04-13,19,397.0,2023,4,13,3,15,2,103,0,0,0,0,0,0,0,0,202304
5591,2023-04-13,20,334.0,2023,4,13,3,15,2,103,0,0,0,0,0,0,0,0,202304
5592,2023-04-13,21,244.0,2023,4,13,3,15,2,103,0,0,0,0,0,0,0,0,202304
5593,2023-04-13,22,134.0,2023,4,13,3,15,2,103,0,0,0,0,0,0,0,0,202304
5594,2023-04-13,23,46.0,2023,4,13,3,15,2,103,0,0,0,0,0,0,0,0,202304
5595,2023-04-13,24,8.0,2023,4,13,3,15,2,103,0,0,0,0,0,0,0,0,202304
5596,2023-04-14,0,27.0,2023,4,14,4,15,2,104,0,0,0,0,0,0,0,1,202304
5597,2023-04-14,1,10.0,2023,4,14,4,15,2,104,0,0,0,0,0,0,0,1,202304
5598,2023-04-14,2,6.0,2023,4,14,4,15,2,104,0,0,0,0,0,0,0,1,202304
5599,2023-04-14,3,7.0,2023,4,14,4,15,2,104,0,0,0,0,0,0,0,1,202304
5600,2023-04-14,4,10.0,2023,4,14,4,15,2,104,0,0,0,0,0,0,0,1,202304
5601,2023-04-14,5,18.0,2023,4,14,4,15,2,104,0,0,0,0,0,0,0,1,202304
5602,2023-04-14,6,58.0,2023,4,14,4,15,2,104,0,0,0,0,0,0,0,1,202304
5603,2023-04-14,7,123.0,2023,4,14,4,15,2,104,0,0,0,0,0,0,0,1,202304
5604,2023-04-14,8,279.0,2023,4,14,4,15,2,104,0,0,0,0,0,0,0,1,202304
5605,2023-04-14,9,480.0,2023,4,14,4,15,2,104,0,0,0,0,0,0,0,1,202304
5606,2023-04-14,10,452.0,2023,4,14,4,15,2,104,0,0,0,0,0,0,0,1,202304
5607,2023-04-14,11,414.0,2023,4,14,4,15,2,104,0,0,0,0,0,0,0,1,202304
5608,2023-04-14,12,413.0,2023,4,14,4,15,2,104,0,0,0,0,0,0,0,1,202304
5609,2023-04-14,13,351.0,2023,4,14,4,15,2,104,0,0,0,0,0,0,0,1,202304
5610,2023-04-14,14,289.0,2023,4,14,4,15,2,104,0,0,0,0,0,0,0,1,202304
5611,2023-04-14,15,325.0,2023,4,14,4,15,2,104,0,0,0,0,0,0,0,1,202304
5612,2023-04-14,16,270.0,2023,4,14,4,15,2,104,0,0,0,0,0,0,0,1,202304
5613,2023-04-14,17,301.0,2023,4,14,4,15,2,104,0,0,0,0,0,0,0,1,202304
5614,2023-04-14,18,336.0,2023,4,14,4,15,2,104,0,0,0,0,0,0,0,1,202304
5615,2023-04-14,19,373.0,2023,4,14,4,15,2,104,0,0,0,0,0,0,0,1,202304
5616,2023-04-14,20,331.0,2023,4,14,4,15,2,104,0,0,0,0,0,0,0,1,202304
5617,2023-04-14,21,210.0,2023,4,14,4,15,2,104,0,0,0,0,0,0,0,1,202304
5618,2023-04-14,22,121.0,2023,4,14,4,15,2,104,0,0,0,0,0,0,0,1,202304
5619,2023-04-14,23,48.0,2023,4,14,4,15,2,104,0,0,0,0,0,0,0,1,202304
5620,2023-04-14,24,7.0,2023,4,14,4,15,2,104,0,0,0,0,0,0,0,1,202304
5621,2023-04-15,0,37.0,2023,4,15,5,15,2,105,0,0,0,0,0,0,1,0,202304
5622,2023-04-15,1,6.0,2023,4,15,5,15,2,105,0,0,0,0,0,0,1,0,202304
5623,2023-04-15,2,5.0,2023,4,15,5,15,2,105,0,0,0,0,0,0,1,0,202304
5624,2023-04-15,3,8.0,2023,4,15,5,15,2,105,0,0,0,0,0,0,1,0,202304
5625,2023-04-15,4,5.0,2023,4,15,5,15,2,105,0,0,0,0,0,0,1,0,202304
5626,2023-04-15,5,9.0,2023,4,15,5,15,2,105,0,0,0,0,0,0,1,0,202304
5627,2023-04-15,6,46.0,2023,4,15,5,15,2,105,0,0,0,0,0,0,1,0,202304
5628,2023-04-15,7,151.0,2023,4,15,5,15,2,105,0,0,0,0,0,0,1,0,202304
5629,2023-04-15,8,310.0,2023,4,15,5,15,2,105,0,0,0,0,0,0,1,0,202304
5630,2023-04-15,9,459.0,2023,4,15,5,15,2,105,0,0,0,0,0,0,1,0,202304
5631,2023-04-15,10,474.0,2023,4,15,5,15,2,105,0,0,0,0,0,0,1,0,202304
5632,2023-04-15,11,393.0,2023,4,15,5,15,2,105,0,0,0,0,0,0,1,0,202304
5633,2023-04-15,12,88.0,2023,4,15,5,15,2,105,0,0,0,0,0,0,1,0,202304
5634,2023-04-15,13,329.0,2023,4,15,5,15,2,105,0,0,0,0,0,0,1,0,202304
5635,2023-04-15,14,339.0,2023,4,15,5,15,2,105,0,0,0,0,0,0,1,0,202304
5636,2023-04-15,15,328.0,2023,4,15,5,15,2,105,0,0,0,0,0,0,1,0,202304
5637,2023-04-15,16,312.0,2023,4,15,5,15,2,105,0,0,0,0,0,0,1,0,202304
5638,2023-04-15,17,331.0,2023,4,15,5,15,2,105,0,0,0,0,0,0,1,0,202304
5639,2023-04-15,18,336.0,2023,4,15,5,15,2,105,0,0,0,0,0,0,1,0,202304
5640,2023-04-15,19,301.0,2023,4,15,5,15,2,105,0,0,0,0,0,0,1,0,202304
5641,2023-04-15,20,253.0,2023,4,15,5,15,2,105,0,0,0,0,0,0,1,0,202304
5642,2023-04-15,21,174.0,2023,4,15,5,15,2,105,0,0,0,0,0,0,1,0,202304
5643,2023-04-15,22,109.0,2023,4,15,5,15,2,105,0,0,0,0,0,0,1,0,202304
5644,2023-04-15,23,63.0,2023,4,15,5,15,2,105,0,0,0,0,0,0,1,0,202304
5645,2023-04-15,24,8.0,2023,4,15,5,15,2,105,0,0,0,0,0,0,1,0,202304
5646,2023-04-16,0,34.0,2023,4,16,6,15,2,106,0,0,0,0,0,0,1,0,202304
5647,2023-04-16,1,12.0,2023,4,16,6,15,2,106,0,0,0,0,0,0,1,0,202304
5648,2023-04-16,2,3.0,2023,4,16,6,15,2,106,0,0,0,0,0,0,1,0,202304
5649,2023-04-16,3,10.0,2023,4,16,6,15,2,106,0,0,0,0,0,0,1,0,202304
5650,2023-04-16,4,7.0,2023,4,16,6,15,2,106,0,0,0,0,0,0,1,0,202304
5651,2023-04-16,5,14.0,2023,4,16,6,15,2,106,0,0,0,0,0,0,1,0,202304
5652,2023-04-16,6,45.0,2023,4,16,6,15,2,106,0,0,0,0,0,0,1,0,202304
5653,2023-04-16,7,114.0,2023,4,16,6,15,2,106,0,0,0,0,0,0,1,0,202304
5654,2023-04-16,8,213.0,2023,4,16,6,15,2,106,0,0,0,0,0,0,1,0,202304
5655,2023-04-16,9,348.0,2023,4,16,6,15,2,106,0,0,0,0,0,0,1,0,202304
5656,2023-04-16,10,330.0,2023,4,16,6,15,2,106,0,0,0,0,0,0,1,0,202304
5657,2023-04-16,11,309.0,2023,4,16,6,15,2,106,0,0,0,0,0,0,1,0,202304
5658,2023-04-16,12,289.0,2023,4,16,6,15,2,106,0,0,0,0,0,0,1,0,202304
5659,2023-04-16,13,309.0,2023,4,16,6,15,2,106,0,0,0,0,0,0,1,0,202304
5660,2023-04-16,14,287.0,2023,4,16,6,15,2,106,0,0,0,0,0,0,1,0,202304
5661,2023-04-16,15,247.0,2023,4,16,6,15,2,106,0,0,0,0,0,0,1,0,202304
5662,2023-04-16,16,231.0,2023,4,16,6,15,2,106,0,0,0,0,0,0,1,0,202304
5663,2023-04-16,17,269.0,2023,4,16,6,15,2,106,0,0,0,0,0,0,1,0,202304
5664,2023-04-16,18,281.0,2023,4,16,6,15,2,106,0,0,0,0,0,0,1,0,202304
5665,2023-04-16,19,302.0,2023,4,16,6,15,2,106,0,0,0,0,0,0,1,0,202304
5666,2023-04-16,20,219.0,2023,4,16,6,15,2,106,0,0,0,0,0,0,1,0,202304
5667,2023-04-16,21,173.0,2023,4,16,6,15,2,106,0,0,0,0,0,0,1,0,202304
5668,2023-04-16,22,77.0,2023,4,16,6,15,2,106,0,0,0,0,0,0,1,0,202304
5669,2023-04-16,23,47.0,2023,4,16,6,15,2,106,0,0,0,0,0,0,1,0,202304
5670,2023-04-16,24,2.0,2023,4,16,6,15,2,106,0,0,0,0,0,0,1,0,202304
5671,2023-04-17,0,12.0,2023,4,17,0,16,2,107,0,0,0,0,0,0,0,0,202304
5672,2023-04-17,1,10.0,2023,4,17,0,16,2,107,0,0,0,0,0,0,0,0,202304
5673,2023-04-17,2,12.0,2023,4,17,0,16,2,107,0,0,0,0,0,0,0,0,202304
5674,2023-04-17,3,1.0,2023,4,17,0,16,2,107,0,0,0,0,0,0,0,0,202304
5675,2023-04-17,4,5.0,2023,4,17,0,16,2,107,0,0,0,0,0,0,0,0,202304
5676,2023-04-17,5,29.0,2023,4,17,0,16,2,107,0,0,0,0,0,0,0,0,202304
5677,2023-04-17,6,46.0,2023,4,17,0,16,2,107,0,0,0,0,0,0,0,0,202304
5678,2023-04-17,7,100.0,2023,4,17,0,16,2,107,0,0,0,0,0,0,0,0,202304
5679,2023-04-17,8,239.0,2023,4,17,0,16,2,107,0,0,0,0,0,0,0,0,202304
5680,2023-04-17,9,317.0,2023,4,17,0,16,2,107,0,0,0,0,0,0,0,0,202304
5681,2023-04-17,10,345.0,2023,4,17,0,16,2,107,0,0,0,0,0,0,0,0,202304
5682,2023-04-17,11,333.0,2023,4,17,0,16,2,107,0,0,0,0,0,0,0,0,202304
5683,2023-04-17,12,335.0,2023,4,17,0,16,2,107,0,0,0,0,0,0,0,0,202304
5684,2023-04-17,13,349.0,2023,4,17,0,16,2,107,0,0,0,0,0,0,0,0,202304
5685,2023-04-17,14,292.0,2023,4,17,0,16,2,107,0,0,0,0,0,0,0,0,202304
5686,2023-04-17,15,275.0,2023,4,17,0,16,2,107,0,0,0,0,0,0,0,0,202304
5687,2023-04-17,16,253.0,2023,4,17,0,16,2,107,0,0,0,0,0,0,0,0,202304
5688,2023-04-17,17,245.0,2023,4,17,0,16,2,107,0,0,0,0,0,0,0,0,202304
5689,2023-04-17,18,306.0,2023,4,17,0,16,2,107,0,0,0,0,0,0,0,0,202304
5690,2023-04-17,19,302.0,2023,4,17,0,16,2,107,0,0,0,0,0,0,0,0,202304
5691,2023-04-17,20,265.0,2023,4,17,0,16,2,107,0,0,0,0,0,0,0,0,202304
5692,2023-04-17,21,194.0,2023,4,17,0,16,2,107,0,0,0,0,0,0,0,0,202304
5693,2023-04-17,22,106.0,2023,4,17,0,16,2,107,0,0,0,0,0,0,0,0,202304
5694,2023-04-17,23,44.0,2023,4,17,0,16,2,107,0,0,0,0,0,0,0,0,202304
5695,2023-04-17,24,6.0,2023,4,17,0,16,2,107,0,0,0,0,0,0,0,0,202304
5696,2023-04-18,0,16.0,2023,4,18,1,16,2,108,0,0,0,0,0,0,0,0,202304
5697,2023-04-18,1,14.0,2023,4,18,1,16,2,108,0,0,0,0,0,0,0,0,202304
5698,2023-04-18,2,9.0,2023,4,18,1,16,2,108,0,0,0,0,0,0,0,0,202304
5699,2023-04-18,3,4.0,2023,4,18,1,16,2,108,0,0,0,0,0,0,0,0,202304
5700,2023-04-18,4,7.0,2023,4,18,1,16,2,108,0,0,0,0,0,0,0,0,202304
5701,2023-04-18,5,14.0,2023,4,18,1,16,2,108,0,0,0,0,0,0,0,0,202304
5702,2023-04-18,6,53.0,2023,4,18,1,16,2,108,0,0,0,0,0,0,0,0,202304
5703,2023-04-18,7,126.0,2023,4,18,1,16,2,108,0,0,0,0,0,0,0,0,202304
5704,2023-04-18,8,245.0,2023,4,18,1,16,2,108,0,0,0,0,0,0,0,0,202304
5705,2023-04-18,9,314.0,2023,4,18,1,16,2,108,0,0,0,0,0,0,0,0,202304
5706,2023-04-18,10,339.0,2023,4,18,1,16,2,108,0,0,0,0,0,0,0,0,202304
5707,2023-04-18,11,327.0,2023,4,18,1,16,2,108,0,0,0,0,0,0,0,0,202304
5708,2023-04-18,12,386.0,2023,4,18,1,16,2,108,0,0,0,0,0,0,0,0,202304
5709,2023-04-18,13,300.0,2023,4,18,1,16,2,108,0,0,0,0,0,0,0,0,202304
5710,2023-04-18,14,247.0,2023,4,18,1,16,2,108,0,0,0,0,0,0,0,0,202304
5711,2023-04-18,15,236.0,2023,4,18,1,16,2,108,0,0,0,0,0,0,0,0,202304
5712,2023-04-18,16,239.0,2023,4,18,1,16,2,108,0,0,0,0,0,0,0,0,202304
5713,2023-04-18,17,262.0,2023,4,18,1,16,2,108,0,0,0,0,0,0,0,0,202304
5714,2023-04-18,18,314.0,2023,4,18,1,16,2,108,0,0,0,0,0,0,0,0,202304
5715,2023-04-18,19,320.0,2023,4,18,1,16,2,108,0,0,0,0,0,0,0,0,202304
5716,2023-04-18,20,301.0,2023,4,18,1,16,2,108,0,0,0,0,0,0,0,0,202304
5717,2023-04-18,21,205.0,2023,4,18,1,16,2,108,0,0,0,0,0,0,0,0,202304
5718,2023-04-18,22,107.0,2023,4,18,1,16,2,108,0,0,0,0,0,0,0,0,202304
5719,2023-04-18,23,41.0,2023,4,18,1,16,2,108,0,0,0,0,0,0,0,0,202304
5720,2023-04-18,24,6.0,2023,4,18,1,16,2,108,0,0,0,0,0,0,0,0,202304
5721,2023-04-19,0,18.0,2023,4,19,2,16,2,109,0,0,0,0,0,0,0,0,202304
5722,2023-04-19,1,5.0,2023,4,19,2,16,2,109,0,0,0,0,0,0,0,0,202304
5723,2023-04-19,2,7.0,2023,4,19,2,16,2,109,0,0,0,0,0,0,0,0,202304
5724,2023-04-19,3,10.0,2023,4,19,2,16,2,109,0,0,0,0,0,0,0,0,202304
5725,2023-04-19,4,5.0,2023,4,19,2,16,2,109,0,0,0,0,0,0,0,0,202304
5726,2023-04-19,5,17.0,2023,4,19,2,16,2,109,0,0,0,0,0,0,0,0,202304
5727,2023-04-19,6,59.0,2023,4,19,2,16,2,109,0,0,0,0,0,0,0,0,202304
5728,2023-04-19,7,118.0,2023,4,19,2,16,2,109,0,0,0,0,0,0,0,0,202304
5729,2023-04-19,8,269.0,2023,4,19,2,16,2,109,0,0,0,0,0,0,0,0,202304
5730,2023-04-19,9,335.0,2023,4,19,2,16,2,109,0,0,0,0,0,0,0,0,202304
5731,2023-04-19,10,346.0,2023,4,19,2,16,2,109,0,0,0,0,0,0,0,0,202304
5732,2023-04-19,11,375.0,2023,4,19,2,16,2,109,0,0,0,0,0,0,0,0,202304
5733,2023-04-19,12,350.0,2023,4,19,2,16,2,109,0,0,0,0,0,0,0,0,202304
5734,2023-04-19,13,273.0,2023,4,19,2,16,2,109,0,0,0,0,0,0,0,0,202304
5735,2023-04-19,14,275.0,2023,4,19,2,16,2,109,0,0,0,0,0,0,0,0,202304
5736,2023-04-19,15,249.0,2023,4,19,2,16,2,109,0,0,0,0,0,0,0,0,202304
5737,2023-04-19,16,188.0,2023,4,19,2,16,2,109,0,0,0,0,0,0,0,0,202304
5738,2023-04-19,17,282.0,2023,4,19,2,16,2,109,0,0,0,0,0,0,0,0,202304
5739,2023-04-19,18,308.0,2023,4,19,2,16,2,109,0,0,0,0,0,0,0,0,202304
5740,2023-04-19,19,330.0,2023,4,19,2,16,2,109,0,0,0,0,0,0,0,0,202304
5741,2023-04-19,20,300.0,2023,4,19,2,16,2,109,0,0,0,0,0,0,0,0,202304
5742,2023-04-19,21,210.0,2023,4,19,2,16,2,109,0,0,0,0,0,0,0,0,202304
5743,2023-04-19,22,100.0,2023,4,19,2,16,2,109,0,0,0,0,0,0,0,0,202304
5744,2023-04-19,23,55.0,2023,4,19,2,16,2,109,0,0,0,0,0,0,0,0,202304
5745,2023-04-19,24,9.0,2023,4,19,2,16,2,109,0,0,0,0,0,0,0,0,202304
5746,2023-04-20,0,23.0,2023,4,20,3,16,2,110,0,0,0,0,0,0,0,0,202304
5747,2023-04-20,1,13.0,2023,4,20,3,16,2,110,0,0,0,0,0,0,0,0,202304
5748,2023-04-20,2,8.0,2023,4,20,3,16,2,110,0,0,0,0,0,0,0,0,202304
5749,2023-04-20,3,5.0,2023,4,20,3,16,2,110,0,0,0,0,0,0,0,0,202304
5750,2023-04-20,4,8.0,2023,4,20,3,16,2,110,0,0,0,0,0,0,0,0,202304
5751,2023-04-20,5,22.0,2023,4,20,3,16,2,110,0,0,0,0,0,0,0,0,202304
5752,2023-04-20,6,59.0,2023,4,20,3,16,2,110,0,0,0,0,0,0,0,0,202304
5753,2023-04-20,7,139.0,2023,4,20,3,16,2,110,0,0,0,0,0,0,0,0,202304
5754,2023-04-20,8,273.0,2023,4,20,3,16,2,110,0,0,0,0,0,0,0,0,202304
5755,2023-04-20,9,358.0,2023,4,20,3,16,2,110,0,0,0,0,0,0,0,0,202304
5756,2023-04-20,10,394.0,2023,4,20,3,16,2,110,0,0,0,0,0,0,0,0,202304
5757,2023-04-20,11,376.0,2023,4,20,3,16,2,110,0,0,0,0,0,0,0,0,202304
5758,2023-04-20,12,364.0,2023,4,20,3,16,2,110,0,0,0,0,0,0,0,0,202304
5759,2023-04-20,13,295.0,2023,4,20,3,16,2,110,0,0,0,0,0,0,0,0,202304
5760,2023-04-20,14,257.0,2023,4,20,3,16,2,110,0,0,0,0,0,0,0,0,202304
5761,2023-04-20,15,249.0,2023,4,20,3,16,2,110,0,0,0,0,0,0,0,0,202304
5762,2023-04-20,16,253.0,2023,4,20,3,16,2,110,0,0,0,0,0,0,0,0,202304
5763,2023-04-20,17,267.0,2023,4,20,3,16,2,110,0,0,0,0,0,0,0,0,202304
5764,2023-04-20,18,283.0,2023,4,20,3,16,2,110,0,0,0,0,0,0,0,0,202304
5765,2023-04-20,19,341.0,2023,4,20,3,16,2,110,0,0,0,0,0,0,0,0,202304
5766,2023-04-20,20,300.0,2023,4,20,3,16,2,110,0,0,0,0,0,0,0,0,202304
5767,2023-04-20,21,202.0,2023,4,20,3,16,2,110,0,0,0,0,0,0,0,0,202304
5768,2023-04-20,22,102.0,2023,4,20,3,16,2,110,0,0,0,0,0,0,0,0,202304
5769,2023-04-20,23,54.0,2023,4,20,3,16,2,110,0,0,0,0,0,0,0,0,202304
5770,2023-04-20,24,5.0,2023,4,20,3,16,2,110,0,0,0,0,0,0,0,0,202304
5771,2023-04-21,0,18.0,2023,4,21,4,16,2,111,0,0,0,0,0,0,0,1,202304
5772,2023-04-21,1,13.0,2023,4,21,4,16,2,111,0,0,0,0,0,0,0,1,202304
5773,2023-04-21,2,4.0,2023,4,21,4,16,2,111,0,0,0,0,0,0,0,1,202304
5774,2023-04-21,3,5.0,2023,4,21,4,16,2,111,0,0,0,0,0,0,0,1,202304
5775,2023-04-21,4,6.0,2023,4,21,4,16,2,111,0,0,0,0,0,0,0,1,202304
5776,2023-04-21,5,23.0,2023,4,21,4,16,2,111,0,0,0,0,0,0,0,1,202304
5777,2023-04-21,6,64.0,2023,4,21,4,16,2,111,0,0,0,0,0,0,0,1,202304
5778,2023-04-21,7,133.0,2023,4,21,4,16,2,111,0,0,0,0,0,0,0,1,202304
5779,2023-04-21,8,276.0,2023,4,21,4,16,2,111,0,0,0,0,0,0,0,1,202304
5780,2023-04-21,9,374.0,2023,4,21,4,16,2,111,0,0,0,0,0,0,0,1,202304
5781,2023-04-21,10,393.0,2023,4,21,4,16,2,111,0,0,0,0,0,0,0,1,202304
5782,2023-04-21,11,392.0,2023,4,21,4,16,2,111,0,0,0,0,0,0,0,1,202304
5783,2023-04-21,12,344.0,2023,4,21,4,16,2,111,0,0,0,0,0,0,0,1,202304
5784,2023-04-21,13,314.0,2023,4,21,4,16,2,111,0,0,0,0,0,0,0,1,202304
